"Gross enrolment ratio, pre-primary (% of preschool-age children)"
"Dimension: Education"
"SDG 4.2 By 2030, ensure that all girls and boys have access to quality early childhood development,care and pre-primary education so that they are ready for primary education"
"Definition: Total enrolment in a given level of education (pre-primary, primary, secondary or tertiary), regardless of age, expressed as a percentage of the official school-age population for the same level of education."
"Source: UNESCO (United Nations Educational, Scientific and Cultural Organization) Institute for Statistics (2020). Data Centre. http://data.uis.unesco.org. Accessed 21 July 2020."
""
"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018","","2019","","2014-2019",""
"19"," Israel","87","","78","","89","","95","","98","","105","","103","","113","","111","","112","","112","","111","","..","","..","","111","a"
"29"," Italy","90","","95","","98","","103","","100","","100","","100","","99","","98","","97","","96","","94","","..","","..","","94","a"
"101"," Jamaica","76","","77","","83","","91","","..","","..","","..","","97","","77","","84","","72","","75","","73","","..","","73","a"
"102"," Jordan","19","","23","","28","","31","","27","","27","","27","","26","","27","","26","","25","","26","","27","","..","","27","a"
"51"," Kazakhstan","82","","39","","21","","33","","..","","49","","54","","58","","58","","61","","60","","..","","..","","62","","62","a"
"143"," Kenya","33","","36","","41","","46","","..","","..","","59","","..","","72","","75","","76","","..","","..","","..","","76","a"
"23"," Korea (Republic of)","55","","86","","..","","..","","..","","..","","..","","93","","93","","94","","97","","95","","..","","..","","95","a"
"64"," Kuwait","47","","69","","78","","75","","84","","83","","82","","77","","72","","68","","68","","65","","62","","..","","62","a"
"120"," Kyrgyzstan","34","","9","","10","","13","","19","","20","","24","","26","","25","","28","","31","","39","","40","","..","","40","a"
"137"," Lao People's Democratic Republic","7","","7","","8","","9","","20","","22","","25","","28","","32","","35","","40","","43","","47","","..","","47","a"
"37"," Latvia","54","","37","","64","","83","","86","","89","","90","","92","","93","","94","","95","","96","","..","","..","","96","a"
"165"," Lesotho","..","","..","","19","","31","","37","","42","","43","","40","","35","","39","","39","","..","","..","","..","","39","a"
"175"," Liberia","..","","..","","76","","..","","..","","..","","..","","..","","160","","158","","134","","125","","..","","..","","125","a"
"19"," Liechtenstein","..","","..","","..","","99","","104","","95","","99","","..","","106","","104","","103","","103","","..","","..","","103","a"
"34"," Lithuania","62","","34","","57","","65","","79","","79","","80","","82","","85","","86","","87","","88","","..","","..","","88","a"
"23"," Luxembourg","91","","103","","78","","87","","89","","89","","92","","94","","94","","93","","93","","92","","..","","..","","92","a"
"164"," Madagascar","..","","4","","3","","7","","9","","..","","..","","12","","14","","18","","29","","38","","40","","..","","40","a"
"174"," Malawi","..","","..","","..","","..","","..","","..","","..","","..","","..","","84","","..","","..","","..","","..","","84","a"
"62"," Malaysia","35","","45","","52","","62","","79","","..","","85","","89","","93","","97","","97","","100","","99","","..","","99","a"
"95"," Maldives","..","","66","","61","","78","","..","","..","","..","","..","","..","","104","","97","","92","","..","","..","","92","a"
"184"," Mali","..","","1","","2","","3","","3","","3","","..","","4","","4","","4","","4","","7","","7","","..","","7","a"
"28"," Malta","100","","103","","101","","99","","113","","117","","119","","112","","108","","110","","112","","108","","..","","..","","108","a"
"117"," Marshall Islands","..","","..","","..","","..","","..","","45","","..","","..","","..","","39","","38","","..","","..","","..","","38","a"
"157"," Mauritania","..","","..","","..","","..","","..","","..","","..","","..","","..","","10","","..","","..","","..","","..","","10","a"
"66"," Mauritius","54","","76","","91","","101","","105","","106","","106","","105","","103","","105","","105","","101","","98","","..","","98","a"
"74"," Mexico","60","","67","","74","","91","","102","","103","","105","","71","","72","","72","","72","","74","","..","","..","","74","a"
"136"," Micronesia (Federated States of)","..","","..","","..","","..","","..","","..","","..","","..","","..","","31","","..","","..","","..","","..","","31","a"
"90"," Moldova (Republic of)","72","","50","","42","","66","","76","","77","","80","","82","","84","","84","","85","","86","","87","","..","","87","a"
"99"," Mongolia","37","","23","","29","","46","","78","","83","","85","","77","","78","","79","","83","","85","","87","","..","","87","a"
"48"," Montenegro","..","","..","","..","","31","","31","","54","","60","","..","","..","","55","","56","","62","","69","","..","","69","a"
"121"," Morocco","57","","60","","61","","58","","55","","..","","55","","54","","58","","57","","50","","54","","51","","..","","51","a"
"147"," Myanmar","..","","..","","..","","..","","8","","..","","..","","..","","..","","..","","9","","10","","9","","..","","9","a"
"130"," Namibia","13","","..","","..","","..","","..","","..","","16","","22","","..","","..","","..","","34","","34","","..","","34","a"
".."," Nauru","..","","..","","80","","86","","..","","..","","80","","..","","..","","..","","82","","..","","..","","..","","82","a"
"142"," Nepal","..","","..","","12","","36","","75","","83","","88","","89","","90","","90","","88","","88","","..","","87","","87","a"
"8"," Netherlands","97","","100","","..","","..","","..","","90","","90","","93","","94","","94","","95","","94","","..","","..","","94","a"
"14"," New Zealand","..","","..","","..","","..","","..","","..","","..","","..","","91","","92","","91","","..","","..","","..","","91","a"
"128"," Nicaragua","11","","18","","31","","41","","56","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"189"," Niger","1","","1","","1","","1","","4","","5","","6","","7","","7","","7","","8","","8","","8","","..","","8","a"
"161"," Nigeria","..","","..","","..","","44","","42","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"82"," North Macedonia","..","","24","","29","","32","","24","","25","","29","","31","","34","","36","","..","","41","","..","","..","","41","a"
"1"," Norway","61","","73","","76","","88","","99","","99","","99","","99","","98","","97","","96","","95","","..","","..","","95","a"
"60"," Oman","3","","4","","..","","..","","..","","56","","53","","51","","56","","58","","57","","54","","52","","..","","52","a"
"154"," Pakistan","..","","..","","61","","46","","..","","..","","72","","73","","67","","69","","69","","77","","83","","..","","83","a"
"50"," Palau","..","","..","","64","","..","","..","","..","","..","","78","","72","","..","","..","","..","","..","","..","","72","a"
"115"," Palestine, State of","..","","21","","34","","32","","40","","41","","41","","46","","52","","54","","56","","56","","56","","..","","56","a"
"57"," Panama","51","","66","","43","","60","","65","","63","","66","","46","","47","","50","","61","","62","","..","","..","","62","a"
"155"," Papua New Guinea","0","","1","","..","","..","","..","","..","","..","","..","","..","","..","","43","","..","","..","","..","","43","a"
"103"," Paraguay","9","","16","","31","","35","","39","","38","","37","","..","","..","","..","","44","","..","","..","","..","","44","a"
"79"," Peru","28","","34","","58","","64","","79","","77","","76","","83","","87","","89","","94","","98","","104","","..","","104","a"
"107"," Philippines","19","","29","","25","","37","","..","","..","","..","","..","","..","","100","","95","","81","","..","","..","","81","a"
"35"," Poland","49","","45","","47","","54","","69","","73","","77","","78","","80","","..","","..","","81","","..","","..","","81","a"
"38"," Portugal","34","","57","","72","","81","","87","","91","","91","","90","","92","","93","","94","","94","","..","","..","","94","a"
"45"," Qatar","19","","23","","28","","39","","..","","55","","..","","52","","55","","58","","59","","60","","60","","..","","60","a"
"49"," Romania","62","","51","","70","","74","","80","","81","","79","","88","","85","","85","","83","","84","","..","","..","","84","a"
"52"," Russian Federation","76","","63","","61","","69","","..","","74","","76","","79","","82","","85","","87","","87","","..","","..","","87","a"
"160"," Rwanda","..","","..","","..","","..","","11","","13","","14","","15","","17","","19","","19","","22","","22","","..","","22","a"
"74"," Saint Kitts and Nevis","83","","108","","..","","119","","118","","127","","..","","110","","127","","117","","90","","..","","..","","..","","90","a"
"86"," Saint Lucia","65","","68","","64","","72","","73","","74","","77","","77","","83","","74","","80","","80","","74","","..","","74","a"
"97"," Saint Vincent and the Grenadines","..","","..","","..","","..","","..","","..","","..","","82","","72","","100","","107","","109","","76","","..","","76","a"
"111"," Samoa","..","","24","","52","","..","","35","","39","","33","","..","","34","","36","","36","","45","","49","","..","","49","a"
".."," San Marino","109","","..","","103","","..","","116","","117","","121","","..","","..","","..","","..","","..","","96","","..","","96","a"
"135"," Sao Tome and Principe","21","","..","","..","","28","","37","","49","","48","","44","","39","","47","","50","","..","","..","","..","","50","a"
"40"," Saudi Arabia","..","","..","","..","","11","","12","","12","","14","","14","","18","","21","","22","","21","","21","","..","","21","a"
"168"," Senegal","2","","..","","3","","8","","13","","14","","14","","15","","15","","15","","16","","17","","17","","..","","17","a"
"64"," Serbia","..","","..","","51","","56","","53","","56","","57","","58","","59","","58","","59","","61","","62","","..","","62","a"
"67"," Seychelles","100","","101","","100","","100","","107","","103","","102","","97","","97","","94","","97","","96","","95","","..","","95","a"
"182"," Sierra Leone","..","","..","","4","","..","","..","","6","","8","","9","","..","","9","","12","","12","","14","","..","","14","a"
"39"," Slovakia","..","","73","","81","","97","","91","","90","","91","","92","","92","","93","","94","","95","","..","","..","","95","a"
"22"," Slovenia","62","","59","","77","","79","","89","","92","","95","","93","","92","","92","","92","","92","","..","","..","","92","a"
"151"," Solomon Islands","34","","41","","35","","..","","102","","101","","93","","92","","94","","94","","97","","99","","84","","..","","84","a"
"114"," South Africa","..","","..","","..","","..","","..","","..","","..","","..","","..","","25","","24","","25","","..","","..","","25","a"
"185"," South Sudan","..","","..","","..","","..","","..","","6","","..","","..","","..","","11","","..","","..","","..","","..","","11","a"
"25"," Spain","73","","91","","..","","..","","..","","..","","..","","97","","94","","92","","92","","92","","..","","..","","92","a"
"72"," Sri Lanka","..","","..","","..","","..","","90","","91","","95","","95","","93","","91","","..","","..","","..","","..","","91","a"
"170"," Sudan","..","","..","","..","","22","","32","","36","","38","","43","","43","","45","","45","","47","","..","","..","","47","a"
"97"," Suriname","82","","..","","..","","80","","74","","76","","83","","88","","88","","87","","90","","90","","86","","..","","86","a"
"7"," Sweden","64","","67","","74","","94","","95","","95","","95","","95","","96","","94","","94","","96","","..","","..","","96","a"
"2"," Switzerland","90","","97","","92","","98","","99","","100","","99","","103","","105","","105","","105","","104","","..","","..","","104","a"
"151"," Syrian Arab Republic","7","","7","","9","","10","","9","","10","","10","","6","","..","","..","","..","","..","","..","","..","","..",""
"125"," Tajikistan","..","","15","","7","","9","","9","","9","","9","","10","","10","","10","","10","","10","","..","","..","","10","a"
"163"," Tanzania (United Republic of)","..","","..","","..","","28","","33","","36","","36","","33","","33","","33","","47","","45","","41","","..","","41","a"
"79"," Thailand","42","","68","","..","","..","","..","","..","","..","","..","","71","","68","","72","","74","","79","","..","","79","a"
"141"," Timor-Leste","..","","..","","..","","12","","..","","..","","..","","14","","17","","20","","21","","23","","23","","..","","23","a"
"167"," Togo","3","","3","","2","","..","","7","","9","","11","","14","","15","","18","","..","","21","","23","","..","","23","a"
"104"," Tonga","..","","..","","..","","..","","..","","..","","37","","..","","41","","46","","..","","..","","..","","..","","46","a"
"67"," Trinidad and Tobago","8","","..","","60","","88","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"95"," Tunisia","7","","..","","16","","..","","..","","..","","..","","41","","43","","44","","45","","..","","..","","..","","45","a"
"54"," Turkey","4","","6","","7","","11","","25","","29","","30","","28","","27","","29","","30","","33","","..","","..","","33","a"
"111"," Turkmenistan","..","","..","","..","","..","","..","","..","","..","","..","","58","","..","","..","","..","","..","","..","","58","a"
".."," Tuvalu","..","","..","","..","","89","","..","","..","","..","","..","","96","","96","","88","","..","","83","","..","","83","a"
"159"," Uganda","..","","..","","..","","..","","14","","..","","10","","11","","11","","12","","14","","14","","..","","..","","14","a"
"74"," Ukraine","67","","..","","52","","83","","99","","100","","101","","84","","..","","..","","..","","..","","..","","..","","..",""
"31"," United Arab Emirates","58","","61","","60","","81","","85","","85","","81","","81","","89","","81","","79","","78","","..","","..","","78","a"
"13"," United Kingdom","51","","..","","80","","71","","82","","85","","84","","79","","87","","101","","110","","106","","..","","..","","106","a"
"17"," United States","..","","..","","..","","71","","70","","70","","71","","72","","73","","72","","72","","73","","..","","..","","73","a"
"55"," Uruguay","43","","42","","63","","87","","91","","89","","91","","92","","93","","94","","94","","93","","..","","..","","93","a"
"106"," Uzbekistan","57","","41","","24","","27","","26","","25","","25","","24","","24","","25","","25","","27","","28","","..","","28","a"
"140"," Vanuatu","..","","..","","..","","114","","94","","..","","..","","91","","..","","90","","..","","..","","..","","..","","90","a"
"113"," Venezuela (Bolivarian Republic of)","37","","43","","49","","58","","73","","74","","73","","76","","74","","76","","71","","70","","..","","..","","70","a"
"117"," Viet Nam","32","","33","","41","","60","","71","","75","","79","","82","","82","","84","","88","","97","","100","","..","","100","a"
"179"," Yemen","..","","..","","..","","1","","1","","1","","..","","1","","..","","..","","2","","..","","..","","..","","2","a"
"146"," Zambia","..","","..","","..","","..","","..","","..","","..","","..","","6","","7","","8","","..","","..","","..","","8","a"
"150"," Zimbabwe","..","","35","","67","","..","","..","","..","","46","","47","","..","","..","","..","","..","","..","","..","","..",""
"169"," Afghanistan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"36"," Andorra","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"73"," Bosnia and Herzegovina","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"170"," Haiti","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"19"," Japan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"134"," Kiribati","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"92"," Lebanon","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"105"," Libya","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"181"," Mozambique","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"11"," Singapore","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"","Human Development","","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Very high human development","64","","65","","..","","..","","..","","72","","73","","77","","78","","79","","82","","..","","..","","..","","80",""
" ","High human development","24","","27","","41","","..","","56","","59","","64","","68","","71","","75","","74","","76","","..","","..","","77",""
" ","Medium human development","..","","11","","..","","16","","14","","16","","23","","24","","26","","28","","29","","29","","..","","..","","29",""
" ","Low human development","..","","..","","..","","..","","13","","..","","..","","..","","..","","..","","..","","..","","..","","..","","21",""
" ","Developing Countries","..","","21","","..","","..","","29","","33","","38","","40","","42","","43","","46","","46","","..","","..","","47",""
"","Regions","..","","..","","","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Arab States","..","","..","","18","","18","","27","","25","","..","","26","","..","","..","","..","","..","","..","","..","","31",""
" ","East Asia and the Pacific","..","","25","","40","","..","","..","","..","","..","","..","","74","","79","","79","","80","","..","","..","","82",""
" ","Europe and Central Asia","49","","28","","24","","30","","38","","41","","42","","40","","34","","35","","36","","..","","..","","..","","39",""
" ","Latin America and the Caribbean","..","","..","","..","","..","","..","","68","","70","","73","","75","","75","","76","","..","","..","","..","","78",""
" ","South Asia","..","","..","","..","","11","","9","","11","","17","","20","","20","","22","","23","","24","","..","","..","","26",""
" ","Sub-Saharan Africa","..","","..","","..","","..","","16","","..","","..","","..","","..","","26","","..","","..","","..","","..","","28",""
" ","Least Developed Countries","..","","..","","..","","..","","13","","16","","..","","..","","..","","23","","..","","..","","..","","..","","25",""
" ","Organization for Economic Co-operation and Development","60","","68","","..","","..","","77","","79","","80","","78","","79","","79","","80","","..","","..","","..","","81",""
" ","World","27","","29","","..","","..","","34","","38","","43","","46","","48","","49","","52","","..","","..","","..","","52",""
"a: Data refer to the most recent year available during the period specified."
""
