"Private capital flows (% of GDP)"
"Dimension: Trade and financial flows"
"Definition: Net foreign direct investment and portfolio investment, expressed as a percentage of GDP."
"Source: HDRO calculations based on data from World Bank (2020a). World Development Indicators database. Washington, DC. http://data.worldbank.org. Accessed on 22 July 2020."
""
"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018","","2019","","2010-2019",""
"23"," Luxembourg","..","","..","","..","","-106.3","","-165.5","","-249.9","","-763.4","","-422.3","","-133.9","","-164.0","","-232.2","","152.6","","-65.9","","-103.3","","-103.3","a"
"164"," Madagascar","..","","..","","..","","-0.8","","-8.7","","-6.7","","-6.7","","-4.4","","-4.1","","-2.0","","-3.8","","-2.7","","-3.6","","..","","-3.6","a"
"174"," Malawi","..","","..","","..","","-3.6","","-0.8","","-10.1","","-0.1","","-8.4","","-10.1","","-8.3","","..","","..","","..","","..","","-8.3","a"
"62"," Malaysia","-4.7","","-4.2","","0.8","","1.9","","-4.1","","-1.9","","-4.0","","0.9","","5.1","","2.6","","-0.0","","-0.1","","2.3","","..","","2.3","a"
"95"," Maldives","..","","..","","..","","..","","-7.9","","-15.3","","-9.7","","-9.3","","-8.6","","-10.2","","-7.4","","-19.8","","-12.0","","..","","-12.0","a"
"184"," Mali","..","","..","","-3.2","","-3.4","","0.5","","-4.7","","-2.7","","-1.5","","-1.1","","-1.9","","-4.5","","-4.3","","-3.7","","..","","-3.7","a"
"28"," Malta","-1.7","","9.6","","3.2","","63.1","","5.8","","42.4","","5.7","","27.2","","77.0","","-45.0","","-37.2","","-24.4","","-54.9","","-37.2","","-37.2","a"
"117"," Marshall Islands","..","","..","","..","","-6.6","","5.4","","-3.3","","-13.4","","-19.3","","-8.2","","0.4","","-0.0","","-0.9","","-4.2","","..","","-4.2","a"
"157"," Mauritania","..","","-0.3","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"66"," Mauritius","-1.4","","-4.7","","-2.4","","0.3","","-40.2","","-71.8","","-65.4","","-6.1","","-53.9","","-104.4","","-38.5","","-145.5","","-11.3","","..","","-11.3","a"
"74"," Mexico","0.5","","0.2","","-2.8","","-0.7","","-4.0","","-4.7","","-4.8","","-6.0","","-5.3","","-3.7","","-5.4","","-3.5","","-2.9","","-2.2","","-2.2","a"
"136"," Micronesia (Federated States of)","..","","..","","..","","..","","..","","..","","..","","..","","-4.5","","..","","..","","..","","..","","..","","-4.5","a"
"90"," Moldova (Republic of)","..","","-3.8","","-19.0","","-6.2","","-4.1","","-3.8","","-2.8","","-2.3","","-3.3","","-2.9","","-0.9","","-1.5","","-2.3","","-4.5","","-4.5","a"
"99"," Mongolia","..","","..","","..","","-7.4","","-35.1","","-43.7","","-52.9","","-14.8","","-4.1","","-2.8","","32.9","","-17.0","","-15.0","","-19.4","","-19.4","a"
"48"," Montenegro","..","","..","","..","","..","","-23.6","","-16.6","","-13.7","","-10.9","","-12.8","","-20.3","","-9.2","","-11.9","","-9.8","","-13.0","","-13.0","a"
"121"," Morocco","..","","-0.9","","-1.0","","-2.7","","-0.8","","-2.0","","-2.5","","-2.9","","-6.0","","-3.9","","-1.2","","-1.4","","-1.7","","-1.5","","-1.5","a"
"181"," Mozambique","..","","..","","..","","-0.2","","-9.2","","-24.7","","-34.3","","-40.7","","-27.8","","-23.9","","-24.9","","-17.5","","-18.3","","..","","-18.3","a"
