id,weight,survey_start_time,survey_finish_time,duration(minutes),DeviceType2,order,health_rating,life_quality_rating,physical_health_rating,mental_health_rating,bed_time_hour_weekday,bed_time_15mins_weekday,am/pm_bed_time,wake_up_hour_weekday,wake_up_15_mins_weekday,am/pm_wake_up_weekday,min_in_bed_weekday,bed_time_hour_weekends,bed_time_15min_weekends,am/pm_bed_time_weekend,wake_up_hour_weekends,wake_up_15min_weekends,am/pm_wake_up_weekend,min_in_bed_weekend,hours_sleep_weekday,mins_sleep_weekday,hours_sleep_weekend,mins_sleep_weekend,mins_sleep_weekday,mins_sleep_weekend,Q7_Hours,Q7_Minutes,Q8_a,Q8_b,Q8_c,Q8_d,Q9_a,Q9_b,Q9_c,Q10_a,Q11,Q11A_a,Q11A_b,Q11A_c,Q11A_d,Q11A_e,Q12_a,Q12_b,Q13_a,Q13_a_3,Q13_b,Q14order,Q14_a,Q14_b,Q14_c,Q14_d,Q14_e,Q14a,Q15_a,Q15_b,Q15_c,Q15_d,Q15_e,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23_a,Q23_b,Q23_c,Q24_a,Q24_b,Q24_c,Q24_d,Q24_e,Q24_f,Q25_a,Q25_b,Q25_c,Q25_A2,Q26,Q27,Q28_a,Q28_b,Q28_c,Q28_d,Q28_e,Q28_f,Q28_g,Q28_h,Q28_i,Q28_j,Q28_k,Q29,Q30_a,Q30_b,Q30_c,Q31
520,0.7414,07-Dec-2014 06:51:30,07-Dec-2014 07:02:01,10,9,"b,a",2,1,2,3,12,3,1,7,3,1,420.0,1,3,1,10,3,1,540.0,7,1,9,1,420.0,540.0,6,3,4,5,1,1,3,1,1,4,1.0,2.0,2.0,3.0,3.0,2.0,3,1,2,1,2,"a,b,d,c,e",3,3,3,1,2,2,2,2,1,3,1,3,3,2,3,3,4,2,,,,1,2,1,2,2,2,1,1,1,,,,,,,,,,,,,,,,3,3,3,3
521,1.0141,07-Dec-2014 07:03:15,07-Dec-2014 07:30:45,27,9,"a,b",3,3,3,3,10,1,2,6,1,1,480.0,12,1,1,10,1,1,600.0,7,1,9,1,420.0,540.0,8,1,3,3,2,2,3,2,3,3,4.0,2.0,2.0,3.0,3.0,2.0,1,1,2,1,2,"a,b,d,e,c",3,3,3,3,3,3,2,3,2,3,2,3,2,2,3,2,3,2,,,,2,2,2,3,3,2,2,2,2,5.0,2.0,,,,,,,,,,,,,,2,2,2,2
522,0.6037,07-Dec-2014 07:57:11,07-Dec-2014 08:04:50,7,4,"a,b",4,2,4,1,1,1,1,8,2,1,435.0,2,1,1,9,3,1,450.0,7,1,7,3,420.0,450.0,6,1,5,5,1,1,4,1,1,5,,,,,,,2,1,1,1,2,"a,b,d,e,c",4,4,4,1,1,2,2,1,1,2,1,2,4,1,3,4,4,2,,,,2,3,2,2,3,3,2,2,1,3.0,2.0,,,,,,,,,,,,,,1,1,2,1
523,0.6997,07-Dec-2014 09:04:04,07-Dec-2014 09:14:26,10,7,"b,a",2,2,2,2,11,1,2,6,1,1,420.0,12,3,1,9,1,1,510.0,4,4,5,1,285.0,300.0,4,1,3,4,2,2,3,3,3,3,5.0,4.0,4.0,4.0,4.0,4.0,1,1,1,1,1,"a,b,c,d,e",3,4,4,2,3,2,1,3,3,3,1,3,3,2,4,3,4,2,,,,3,3,3,4,3,3,2,2,1,3.0,2.0,,,,,,,,,,,,,,1,1,1,2
525,1.0196,07-Dec-2014 10:57:21,07-Dec-2014 11:06:23,9,6,"a,b",1,1,1,1,3,1,1,7,1,1,240.0,-1,-1,-1,-1,-1,-1,,-1,1,-1,1,,,6,1,3,3,3,3,3,3,3,3,1.0,3.0,2.0,3.0,2.0,3.0,1,1,1,1,1,"a,b,e,c,d",1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,4,2,,,,3,2,3,2,3,2,3,3,3,4.0,2.0,,,,,,,,,,,,,,1,1,1,1
526,0.6037,07-Dec-2014 12:22:36,07-Dec-2014 12:44:11,21,9,"a,b",1,1,1,1,10,1,2,5,4,1,465.0,10,1,2,5,1,1,420.0,8,1,7,3,480.0,450.0,7,1,4,4,2,1,4,2,2,4,,,,,,,1,1,2,1,2,"a,b,c,d,e",4,4,5,2,3,1,1,1,2,2,1,3,2,2,1,2,4,1,1.0,2.0,2.0,3,3,3,2,2,3,3,2,1,4.0,2.0,,,,,,,,,,,,,,1,1,1,2
527,0.8312,07-Dec-2014 12:27:43,07-Dec-2014 12:34:54,7,9,"b,a",2,2,2,1,8,1,2,4,1,1,480.0,9,1,2,4,1,1,420.0,8,1,8,1,480.0,480.0,7,1,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,2,2,3,2,3,"a,b,c,d,e",3,3,3,3,3,3,2,2,2,2,2,3,3,2,4,3,3,2,,,,3,3,3,3,3,3,2,2,2,4.0,2.0,,,,,,,,,,,,,,2,2,2,2
528,0.7771,07-Dec-2014 12:43:05,07-Dec-2014 12:49:02,5,9,"a,b",3,4,3,4,11,1,2,6,1,1,420.0,3,1,1,9,1,1,360.0,5,1,5,1,300.0,300.0,7,1,2,2,4,5,3,4,4,3,5.0,2.0,2.0,2.0,2.0,2.0,2,1,4,3,3,"a,b,c,e,d",3,3,3,4,4,3,2,2,1,4,3,3,3,3,2,2,2,1,2.0,1.0,2.0,3,3,2,3,3,2,2,2,2,5.0,2.0,,,,,,,,,,,,,,1,2,2,1
529,0.6636,07-Dec-2014 12:46:46,07-Dec-2014 13:02:38,15,9,"b,a",3,2,3,2,8,1,2,6,3,1,630.0,8,1,2,6,3,1,630.0,8,1,8,1,480.0,480.0,8,1,4,4,3,3,3,3,3,4,5.0,3.0,3.0,3.0,3.0,3.0,3,3,3,2,2,"a,b,d,c,e",3,3,3,3,4,4,2,2,2,2,1,3,2,2,-1,1,3,2,,,,3,2,2,3,2,2,3,3,3,6.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2
530,1.4139,07-Dec-2014 13:28:18,07-Dec-2014 19:34:16,365,9,"b,a",1,1,1,1,10,1,2,6,4,1,525.0,1,1,1,9,3,1,510.0,7,1,8,1,420.0,480.0,7,1,5,5,1,1,5,2,2,5,,,,,,,1,1,1,1,2,"a,b,c,d,e",5,4,5,2,2,1,1,1,1,3,1,3,2,2,2,3,4,2,,,,2,2,2,2,2,2,1,1,1,,,,,,,,,,,,,,,,1,1,2,1
531,0.8114,07-Dec-2014 14:07:27,07-Dec-2014 14:18:09,10,9,"b,a",3,2,2,2,8,3,2,4,1,1,450.0,8,3,2,4,1,1,450.0,8,1,8,1,480.0,480.0,8,1,4,4,1,1,4,2,2,5,,,,,,,1,1,3,2,3,"a,b,d,e,c",4,4,5,2,3,3,1,1,1,3,3,3,2,1,3,1,4,2,,,,3,3,3,4,3,3,3,3,2,6.0,2.0,,,,,,,,,,,,,,3,2,2,1
532,0.6746,07-Dec-2014 14:20:55,07-Dec-2014 14:39:35,18,9,"b,a",4,4,4,4,10,3,2,8,2,1,585.0,10,3,2,8,2,1,585.0,10,3,8,3,630.0,510.0,7,3,3,3,3,3,3,3,3,3,5.0,3.0,3.0,3.0,3.0,4.0,4,1,2,1,3,"a,b,d,e,c",3,3,3,3,3,2,3,3,3,3,3,3,4,2,4,2,3,1,2.0,1.0,2.0,3,3,3,3,3,3,3,4,4,6.0,2.0,,,,,,,,,,,,,,3,3,3,2
533,0.8724,07-Dec-2014 14:28:19,07-Dec-2014 14:35:16,6,9,"b,a",3,2,3,2,10,1,2,5,1,1,420.0,10,1,2,6,1,1,480.0,7,3,8,1,450.0,480.0,7,3,5,5,2,1,5,2,1,5,,,,,,,1,1,1,1,1,"a,b,c,d,e",5,5,5,1,1,1,1,3,1,2,1,3,2,1,5,2,4,2,,,,3,2,3,3,3,3,1,1,1,,,,,,,,,,,,,,,,3,2,2,3
534,0.6448,07-Dec-2014 14:55:47,07-Dec-2014 15:02:40,6,9,"a,b",2,2,2,2,9,3,2,5,2,1,465.0,11,1,2,7,1,1,480.0,7,3,7,4,450.0,465.0,7,2,4,4,2,2,4,2,2,4,,,,,,,1,1,2,1,3,"a,b,d,e,c",4,4,4,3,2,2,1,2,2,3,2,2,2,1,3,2,4,2,,,,4,4,4,4,4,4,1,1,1,,,,,,,,,,,,,,,,1,1,1,2
535,1.9547,07-Dec-2014 15:09:39,07-Dec-2014 15:51:35,41,1,"b,a",2,3,3,1,10,3,2,4,2,1,345.0,11,1,2,7,1,1,480.0,5,4,6,3,345.0,390.0,8,1,2,4,5,3,2,4,4,3,4.0,3.0,2.0,2.0,3.0,3.0,1,1,2,1,3,"a,b,c,d,e",4,4,3,2,4,1,1,2,1,3,3,2,3,2,4,3,4,2,,,,3,3,2,3,3,1,4,3,2,3.0,2.0,,,,,,,,,,,,,,2,1,1,3
536,0.4808,07-Dec-2014 15:24:37,07-Dec-2014 15:46:21,21,7,"b,a",3,2,3,4,10,1,2,8,1,1,600.0,10,1,2,8,1,1,600.0,9,1,9,1,540.0,540.0,8,1,4,4,2,3,4,2,2,4,5.0,2.0,3.0,3.0,3.0,2.0,4,4,3,2,2,"a,b,e,c,d",4,4,3,1,3,3,1,1,1,2,1,2,2,2,4,1,2,1,1.0,2.0,2.0,3,3,3,3,3,2,4,3,1,8.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,2,1
537,2.0398,07-Dec-2014 15:33:30,07-Dec-2014 15:43:40,10,7,"a,b",3,3,3,3,11,3,2,7,1,1,450.0,11,4,2,7,1,1,435.0,7,1,7,1,420.0,420.0,8,1,2,2,3,2,3,2,2,3,5.0,3.0,3.0,3.0,4.0,4.0,1,1,2,1,3,"a,b,c,d,e",3,4,3,4,2,2,1,1,1,2,1,2,3,2,3,4,4,2,,,,3,3,3,3,4,2,2,2,1,1.0,2.0,,,,,,,,,,,,,,1,1,1,2
538,2.4678,07-Dec-2014 15:34:04,07-Dec-2014 15:49:31,15,9,"b,a",3,3,3,3,11,2,2,7,1,1,465.0,12,3,1,8,1,1,450.0,4,3,4,1,270.0,240.0,6,1,1,1,3,4,1,5,4,2,4.0,2.0,2.0,2.0,2.0,2.0,3,3,4,3,4,"a,b,c,d,e",2,3,3,3,4,4,4,4,3,2,2,4,2,2,2,1,2,2,,,,2,2,2,2,2,2,3,3,4,8.0,2.0,,,,,,,,,,,,,,3,3,3,2
539,0.714,07-Dec-2014 16:23:05,07-Dec-2014 16:29:58,6,9,"b,a",1,2,1,2,10,1,2,5,2,1,435.0,11,1,2,7,1,1,480.0,7,1,7,3,420.0,450.0,8,1,4,4,2,1,3,2,2,4,1.0,3.0,3.0,3.0,3.0,3.0,1,1,2,1,3,"a,b,c,d,e",4,4,4,2,2,2,2,2,2,3,2,3,3,2,5,2,4,2,,,,3,3,3,3,3,3,1,1,1,,,,,,,,,,,,,,,,2,1,1,2
540,1.2378,07-Dec-2014 16:41:49,08-Dec-2014 01:48:17,546,1,"a,b",2,2,2,2,10,1,2,6,4,1,525.0,10,1,2,6,4,1,525.0,8,1,8,1,480.0,480.0,8,1,5,5,5,5,5,1,1,5,1.0,4.0,4.0,4.0,4.0,4.0,1,1,2,1,1,"a,b,c,e,d",5,5,5,1,1,1,1,1,1,1,1,1,2,2,5,4,4,2,,,,4,4,4,4,4,4,2,2,2,2.0,2.0,,,,,,,,,,,,,,1,1,1,1
541,0.6446,07-Dec-2014 16:51:04,07-Dec-2014 17:00:37,9,9,"a,b",1,1,1,1,10,3,2,5,4,1,435.0,11,1,2,7,3,1,510.0,7,2,7,3,435.0,450.0,8,1,5,4,2,1,4,1,2,4,,,,,,,1,1,2,1,1,"a,b,e,c,d",4,4,5,2,2,1,1,2,2,3,1,2,2,1,1,2,4,2,,,,2,3,3,4,3,3,1,1,1,,,,,,,,,,,,,,,,1,1,1,3
542,1.1051,07-Dec-2014 17:14:36,07-Dec-2014 17:24:36,10,9,"a,b",3,2,3,2,10,1,2,7,1,1,540.0,11,1,2,8,1,1,540.0,8,3,8,3,510.0,510.0,7,1,4,3,2,3,4,2,3,4,5.0,3.0,1.0,3.0,2.0,2.0,1,1,3,2,3,"a,b,d,e,c",4,2,2,2,4,2,2,3,2,3,3,1,2,2,4,3,4,2,,,,2,2,2,2,2,2,2,2,1,3.0,2.0,,,,,,,,,,,,,,1,1,1,1
543,0.8033,07-Dec-2014 17:16:12,07-Dec-2014 17:23:18,7,1,"a,b",4,4,4,4,10,3,2,6,1,1,450.0,10,1,2,8,1,1,600.0,7,1,8,1,420.0,480.0,7,1,3,1,4,4,3,4,4,3,5.0,1.0,1.0,2.0,2.0,2.0,2,2,3,2,5,"a,b,c,e,d",2,3,4,4,5,4,2,2,3,3,4,4,3,3,2,3,4,2,,,,1,2,2,1,1,2,4,3,3,7.0,2.0,,,,,,,,,,,,,,2,4,4,4
544,0.6739,07-Dec-2014 17:20:32,07-Dec-2014 17:33:33,13,1,"b,a",4,2,4,1,11,3,2,7,3,1,480.0,12,1,1,8,1,1,480.0,7,3,7,3,450.0,450.0,9,1,2,1,3,3,3,3,2,3,5.0,2.0,3.0,3.0,3.0,4.0,2,1,3,2,2,"a,b,d,e,c",4,4,4,2,3,3,2,2,3,4,2,3,4,2,4,2,3,2,,,,2,2,3,3,2,2,3,2,2,9.0,2.0,,,,,,,,,,,,,,2,1,1,2
545,1.7485,07-Dec-2014 17:26:48,07-Dec-2014 17:34:47,7,9,"a,b",2,2,2,2,10,1,2,7,2,1,555.0,2,1,1,11,1,1,540.0,7,1,9,1,420.0,540.0,7,1,3,3,2,2,3,2,2,3,1.0,3.0,3.0,3.0,3.0,4.0,1,1,2,1,3,"a,b,c,e,d",3,3,3,2,2,2,2,2,2,2,3,2,3,2,4,3,4,2,,,,2,3,2,3,4,3,1,1,1,,,,,,,,,,,,,,,,1,2,2,1
546,0.5946,07-Dec-2014 17:38:20,07-Dec-2014 17:44:00,5,9,"a,b",3,3,3,2,10,1,1,6,1,2,480.0,9,1,2,7,3,1,630.0,7,1,9,1,420.0,540.0,8,1,3,3,1,2,4,3,2,3,5.0,3.0,3.0,3.0,3.0,3.0,1,1,2,1,1,"a,b,d,e,c",3,3,2,2,2,1,2,2,2,2,2,3,3,3,3,3,4,2,,,,4,4,4,4,4,4,1,1,1,,,,,,,,,,,,,,,,1,1,1,2
547,2.5132,07-Dec-2014 18:06:27,07-Dec-2014 18:29:59,23,7,"b,a",4,4,4,4,12,1,1,7,1,1,420.0,2,1,1,1,1,2,660.0,6,1,10,1,360.0,600.0,7,1,5,3,1,1,4,1,1,3,1.0,3.0,3.0,3.0,3.0,3.0,2,1,2,1,3,"a,b,e,d,c",4,4,3,3,2,2,2,2,3,3,3,3,2,1,2,2,4,2,,,,2,2,2,3,2,2,3,3,1,5.0,2.0,,,,,,,,,,,,,,1,1,2,1
548,0.9161,07-Dec-2014 18:22:55,07-Dec-2014 18:32:50,9,9,"a,b",3,3,3,3,9,1,2,4,3,1,450.0,10,3,2,6,3,1,480.0,6,1,6,1,360.0,360.0,6,1,3,3,3,3,3,3,3,4,1.0,4.0,4.0,4.0,4.0,4.0,1,1,3,2,3,"a,b,c,d,e",4,4,4,2,2,2,2,2,2,2,2,3,3,3,3,4,4,2,,,,4,4,4,4,4,4,1,1,1,,,,,,,,,,,,,,,,1,1,1,-1
549,0.7376,07-Dec-2014 18:32:15,07-Dec-2014 18:38:30,6,1,"a,b",2,2,2,1,10,1,2,6,1,1,480.0,12,1,1,7,1,1,420.0,8,1,9,1,480.0,540.0,8,1,4,4,2,1,3,2,2,4,3.0,2.0,3.0,3.0,3.0,3.0,1,1,1,1,3,"a,b,d,c,e",4,4,2,2,2,1,1,2,2,2,2,3,3,3,4,4,4,2,,,,3,3,3,3,3,3,1,1,1,,,,,,,,,,,,,,,,2,1,1,2
550,1.0203,07-Dec-2014 18:34:00,07-Dec-2014 18:40:28,6,9,"b,a",1,2,1,1,11,1,2,6,3,1,450.0,12,1,1,8,3,1,510.0,7,3,8,1,450.0,480.0,8,1,4,4,1,2,4,1,1,4,,,,,,,1,1,2,1,2,"a,b,d,c,e",4,4,5,1,2,2,2,1,1,2,1,3,3,2,4,2,4,2,,,,3,3,2,3,3,3,1,1,1,,,,,,,,,,,,,,,,1,2,2,2
551,0.5752,07-Dec-2014 19:07:20,07-Dec-2014 19:18:01,10,6,"a,b",3,2,3,2,11,-1,2,6,2,1,435.0,11,1,2,8,1,1,540.0,6,3,7,3,390.0,450.0,6,1,4,4,2,2,4,2,2,4,,,,,,,1,1,2,1,2,"a,b,e,d,c",4,4,4,1,3,2,2,1,1,2,1,2,2,2,3,2,4,2,,,,3,3,3,3,3,3,1,1,1,,,,,,,,,,,,,,,,1,1,2,1
552,0.7771,07-Dec-2014 19:09:36,07-Dec-2014 19:21:41,12,9,"b,a",2,2,2,2,9,3,2,6,1,1,510.0,9,4,2,8,4,1,660.0,9,1,8,1,540.0,480.0,8,3,3,3,2,2,3,2,3,3,1.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,3,"a,b,c,e,d",3,3,4,3,4,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,2,2,2,2,2,3,2,2,1,3.0,2.0,,,,,,,,,,,,,,1,2,2,3
553,1.4815,07-Dec-2014 19:18:26,07-Dec-2014 19:24:22,5,9,"a,b",3,3,3,3,12,3,1,10,1,1,570.0,12,2,1,10,2,1,600.0,9,1,9,1,540.0,540.0,8,1,4,4,4,2,4,2,2,4,1.0,3.0,3.0,3.0,3.0,2.0,1,1,2,1,2,"a,b,e,c,d",4,4,4,2,2,1,1,2,2,3,2,2,2,2,3,3,4,2,,,,3,3,2,2,2,3,1,1,1,,,,,,,,,,,,,,,,1,1,1,2
554,0.7632,07-Dec-2014 19:30:44,07-Dec-2014 19:41:16,10,9,"a,b",2,2,2,2,10,1,2,5,3,1,450.0,11,1,2,7,1,1,480.0,7,1,7,1,420.0,420.0,6,1,3,3,4,1,3,3,4,3,5.0,2.0,2.0,3.0,3.0,2.0,1,1,2,1,2,"a,b,d,e,c",3,4,4,2,3,2,1,2,2,3,3,2,2,2,2,3,2,2,,,,2,2,2,3,3,2,1,1,1,,,,,,,,,,,,,,,,3,3,3,2
555,1.0386,07-Dec-2014 19:46:39,07-Dec-2014 19:55:49,9,9,"a,b",3,3,3,3,9,2,2,5,1,1,465.0,9,4,2,6,1,1,495.0,7,1,7,1,420.0,420.0,8,1,3,2,3,2,3,2,3,3,2.0,3.0,3.0,3.0,3.0,3.0,1,4,2,1,3,"a,b,c,d,e",3,3,3,2,3,3,2,2,2,3,2,3,2,2,2,2,1,2,,,,3,3,3,3,3,3,2,2,2,3.0,2.0,,,,,,,,,,,,,,2,1,1,2
556,0.5027,07-Dec-2014 20:02:46,07-Dec-2014 20:14:00,11,9,"b,a",4,3,4,2,10,3,2,8,1,1,570.0,11,1,2,8,1,1,540.0,7,3,8,3,450.0,510.0,7,1,4,4,2,1,4,2,3,4,5.0,3.0,4.0,4.0,4.0,3.0,1,1,3,2,3,"a,b,c,d,e",4,4,4,2,2,3,2,2,2,3,2,3,3,2,4,4,4,2,,,,3,4,3,4,3,3,2,2,2,3.0,2.0,,,,,,,,,,,,,,1,2,1,2
557,1.0141,07-Dec-2014 20:08:34,07-Dec-2014 20:46:11,37,4,"a,b",2,2,2,2,12,3,1,7,2,1,405.0,12,3,1,6,4,1,375.0,6,3,6,3,390.0,390.0,6,1,2,2,2,2,2,3,3,2,1.0,3.0,3.0,3.0,3.0,3.0,1,1,3,2,3,"a,b,d,c,e",3,3,3,3,3,2,4,3,3,4,2,3,2,2,3,3,4,2,,,,3,3,3,3,3,2,3,2,1,3.0,2.0,,,,,,,,,,,,,,1,1,2,2
558,1.138,07-Dec-2014 20:26:55,07-Dec-2014 20:57:10,30,9,"a,b",3,3,3,1,-1,-1,2,6,1,1,,6,-1,2,6,-1,2,1440.0,5,2,5,3,315.0,330.0,5,3,3,4,4,5,1,5,5,1,5.0,3.0,3.0,3.0,3.0,3.0,2,2,3,2,3,"a,b,e,d,c",1,3,1,5,5,3,5,4,4,5,1,1,1,1,1,1,1,2,,,,3,3,3,3,2,2,3,2,1,5.0,2.0,,,,,,,,,,,,,,2,1,1,4
559,0.8907,07-Dec-2014 20:42:13,07-Dec-2014 21:03:13,21,1,"a,b",2,2,2,2,9,3,2,5,1,1,450.0,10,3,2,7,-1,1,510.0,7,3,8,3,450.0,510.0,8,1,3,3,3,1,3,2,2,4,1.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,3,"a,b,e,d,c",3,3,3,2,2,2,2,2,2,3,2,2,1,1,1,2,4,2,,,,2,2,2,2,2,2,1,1,1,,,,,,,,,,,,,,,,3,3,3,1
560,0.7956,07-Dec-2014 20:56:28,07-Dec-2014 21:06:28,10,9,"a,b",3,4,4,4,9,1,2,6,3,1,570.0,10,1,2,9,1,1,660.0,7,1,7,1,420.0,420.0,7,1,2,2,3,3,3,4,4,3,2.0,2.0,3.0,2.0,2.0,2.0,1,1,3,2,4,"a,b,e,c,d",3,2,2,4,4,3,2,2,3,3,3,3,3,3,3,2,2,2,,,,2,2,2,2,2,2,3,2,2,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1,1,1,2
561,1.0772,07-Dec-2014 20:59:29,07-Dec-2014 21:06:36,7,9,"a,b",3,3,3,2,11,1,2,6,1,1,420.0,11,1,2,7,1,1,480.0,7,1,7,1,420.0,420.0,7,1,3,2,2,2,3,3,4,3,5.0,4.0,4.0,4.0,4.0,4.0,2,1,2,1,1,"a,b,e,d,c",4,4,5,1,2,2,2,1,2,3,3,3,4,2,4,3,4,2,,,,3,4,4,4,4,3,3,3,2,7.0,2.0,,,,,,,,,,,,,,2,1,1,2
562,0.7083,07-Dec-2014 21:00:06,07-Dec-2014 21:21:23,21,9,"a,b",3,3,3,2,9,1,2,5,3,1,510.0,9,1,2,5,3,1,510.0,6,1,6,1,360.0,360.0,8,1,4,3,2,3,3,3,3,4,5.0,3.0,3.0,3.0,3.0,3.0,4,1,2,1,1,"a,b,c,d,e",3,4,5,1,3,2,2,1,1,3,3,3,2,2,4,2,4,2,,,,3,3,3,3,3,3,2,2,1,3.0,2.0,,,,,,,,,,,,,,1,2,2,1
563,1.2257,07-Dec-2014 21:01:59,07-Dec-2014 21:08:00,6,9,"a,b",2,1,2,1,12,3,1,8,3,1,480.0,1,3,1,11,1,1,570.0,8,1,10,1,480.0,600.0,8,1,4,4,1,1,3,2,2,4,2.0,4.0,4.0,4.0,4.0,4.0,1,1,2,1,2,"a,b,d,c,e",4,4,3,1,1,1,1,1,1,3,3,3,3,1,5,4,4,2,,,,4,4,4,4,4,4,1,1,1,,,,,,,,,,,,,,,,1,1,1,1
564,0.6005,07-Dec-2014 21:41:23,07-Dec-2014 22:07:55,26,9,"a,b",2,-1,2,2,11,1,2,8,1,1,540.0,11,1,2,8,1,1,540.0,8,1,8,1,480.0,480.0,8,1,4,4,1,1,4,2,1,5,,,,,,,1,1,2,1,1,"a,b,e,c,d",4,4,4,1,1,3,2,2,3,4,4,2,2,1,2,2,4,1,2.0,2.0,1.0,3,2,2,3,2,3,3,2,1,2.0,2.0,,,,,,,,,,,,,,1,1,1,2
565,0.7751,07-Dec-2014 22:10:18,07-Dec-2014 22:22:41,12,9,"b,a",2,2,2,2,11,1,2,5,3,1,390.0,11,1,2,6,1,1,420.0,6,1,6,1,360.0,360.0,8,1,3,3,4,2,3,2,4,3,5.0,3.0,3.0,4.0,4.0,3.0,1,1,2,1,3,"a,b,d,c,e",3,3,5,1,3,1,2,2,1,1,1,3,2,1,5,2,4,2,,,,3,4,4,4,4,4,2,2,2,3.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3,3,2,2
566,1.4075,07-Dec-2014 22:11:45,07-Dec-2014 22:17:08,5,9,"a,b",2,2,2,2,12,2,1,7,4,1,450.0,11,3,2,9,2,1,585.0,7,3,9,1,450.0,540.0,7,1,4,4,1,1,4,2,2,5,,,,,,,1,1,2,1,2,"a,b,c,d,e",4,4,4,2,3,1,2,2,2,2,2,2,2,2,4,3,4,2,,,,3,3,3,3,3,3,1,1,1,,,,,,,,,,,,,,,,1,1,1,2
567,0.5875,07-Dec-2014 22:24:50,07-Dec-2014 22:50:25,25,6,"a,b",3,3,3,3,9,3,2,4,1,1,390.0,11,3,2,6,1,1,390.0,6,3,8,1,390.0,480.0,7,1,3,3,2,1,4,2,3,3,5.0,2.0,3.0,2.0,3.0,3.0,2,1,2,1,2,"a,b,d,e,c",4,4,4,3,3,3,1,2,1,2,3,2,2,2,2,-1,4,2,,,,2,2,2,3,3,2,3,3,2,8.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,-1.0,2.0,3,3,3,3
568,0.5339,07-Dec-2014 22:39:53,07-Dec-2014 22:48:05,8,1,"b,a",2,2,2,2,9,3,2,5,2,1,465.0,11,1,2,7,1,1,480.0,7,3,8,1,450.0,480.0,7,1,5,4,1,1,5,1,1,4,,,,,,,2,4,2,1,2,"a,b,c,e,d",4,4,4,2,2,2,2,2,2,2,2,2,2,2,4,3,4,1,1.0,2.0,2.0,3,3,3,3,3,3,1,1,1,,,,,,,,,,,,,,,,1,1,2,2
569,0.817,07-Dec-2014 23:17:34,07-Dec-2014 23:26:44,9,9,"a,b",2,2,3,1,9,3,2,6,1,1,510.0,10,3,2,8,3,1,600.0,5,1,7,1,300.0,420.0,7,1,1,2,4,5,3,3,3,3,5.0,3.0,2.0,2.0,3.0,2.0,2,1,2,1,2,"a,b,d,c,e",3,3,2,4,4,2,1,1,1,1,1,3,2,-1,3,3,4,2,,,,2,2,2,3,2,2,2,1,1,,,,,,,,,,,,,,,,1,1,1,2
570,2.2953,07-Dec-2014 23:19:38,08-Dec-2014 14:37:57,918,9,"a,b",1,3,1,1,9,1,2,5,4,1,525.0,11,1,2,7,2,1,495.0,8,2,8,1,495.0,480.0,8,1,1,1,1,5,4,2,1,5,1.0,4.0,4.0,4.0,4.0,4.0,1,1,1,1,1,"a,b,c,d,e",5,5,5,5,5,1,2,2,2,2,1,1,1,1,5,4,4,2,,,,4,4,4,4,4,4,1,1,1,,,,,,,,,,,,,,,,1,1,1,1
571,0.7475,07-Dec-2014 23:24:14,07-Dec-2014 23:30:54,6,9,"b,a",2,2,2,1,9,1,2,4,1,1,420.0,10,1,2,5,1,1,420.0,7,1,7,1,420.0,420.0,6,1,4,4,1,1,5,1,1,4,,,,,,,1,1,1,1,1,"a,b,e,c,d",4,4,4,1,1,1,1,1,1,1,1,3,3,1,4,4,4,2,,,,4,4,3,3,4,4,1,1,1,,,,,,,,,,,,,,,,1,1,1,1
572,0.7619,07-Dec-2014 23:49:50,08-Dec-2014 00:08:20,18,9,"a,b",3,3,3,3,11,1,2,9,1,1,600.0,1,1,1,9,1,1,480.0,8,1,7,3,480.0,450.0,7,3,4,3,2,3,4,3,3,3,1.0,3.0,3.0,3.0,3.0,3.0,1,1,3,2,3,"a,b,c,d,e",4,4,3,2,2,3,3,1,2,2,1,2,3,2,2,3,4,2,,,,3,3,3,3,3,3,3,3,2,9.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,3,3,2
